,Dispositivo,data_hora,Temperatura,Umidade,N,P,K,pH,Produção
452,5409,2025-11-27T20:00:00.000,19.04282186099337,72.80869469366405,medio,medio,alto,8.866742619600824,7.803066582348776
453,2602,2025-11-27T21:00:00.000,23.512139546553534,54.113291171869975,alto,alto,medio,7.815728242982371,1.683207992312118
454,1366,2025-11-27T22:00:00.000,20.409227144882678,66.05930394357775,alto,medio,baixo,6.328994236761973,0
455,2111,2025-11-27T23:00:00.000,19.621381503212966,56.45605616051712,alto,medio,medio,8.044781773216378,8.914056536008932
456,2602,2025-11-28T00:00:00.000,21.678908920136326,50.3636232393168,medio,medio,baixo,5.559429875456997,1.5673455377456968
457,2602,2025-11-28T01:00:00.000,18.89427303274188,57.23604372798624,medio,medio,medio,6.0711532509652635,5.870274026106798
458,2602,2025-11-28T02:00:00.000,20.339052083958453,79.2762126473016,baixo,alto,alto,9.50491505879194,0
459,2602,2025-11-28T03:00:00.000,18.406366322233453,74.04611335648968,baixo,alto,medio,5.743027034028522,3.925241930331373
460,1366,2025-11-28T04:00:00.000,27.89417539874917,78.787299329631,baixo,baixo,medio,6.81992960894762,23.053674750664378
461,1366,2025-11-28T05:00:00.000,22.105790655915186,64.63562131779088,medio,medio,medio,9.340846824376088,10.02101381355449
462,2111,2025-11-28T06:00:00.000,19.900823476022243,53.2920859603251,medio,medio,medio,8.246328101605165,0
463,2111,2025-11-28T07:00:00.000,22.641939732202665,66.43878466921079,alto,alto,medio,4.3732193569882165,12.008186173041365
464,5409,2025-11-28T08:00:00.000,21.66301585092751,63.631320036798826,baixo,medio,medio,4.883818265673822,3.380244388044229
465,1366,2025-11-28T09:00:00.000,21.33709120140033,75.33071248218847,medio,alto,alto,4.047049544631501,0
466,2602,2025-11-28T10:00:00.000,23.842500100130277,52.942477423527336,medio,medio,alto,7.785530741374981,7.2260486934045405
467,2602,2025-11-28T11:00:00.000,24.272523130141916,64.64723411065334,baixo,baixo,baixo,6.68604055246251,9.720837754239177
468,5409,2025-11-28T12:00:00.000,20.40849655716842,54.50145994081953,medio,medio,alto,4.805649105413654,6.401765330793914
469,2602,2025-11-28T13:00:00.000,20.27254527806596,59.7402778067018,baixo,alto,medio,9.747604726340622,12.077367967271115
470,5409,2025-11-28T14:00:00.000,21.17484490854507,72.12071232163399,medio,alto,baixo,7.177958343673719,4.401015386602132
471,2111,2025-11-28T15:00:00.000,15.094236505793246,64.280543881063,medio,baixo,baixo,5.451359764677335,0.30162217837176186
472,1366,2025-11-28T16:00:00.000,17.454426813404343,61.27664855437308,baixo,medio,baixo,7.0036214269282455,0
473,5409,2025-11-28T17:00:00.000,26.100622802333575,61.83428835710106,baixo,medio,alto,8.077721996410647,11.503578376334804
474,2602,2025-11-28T18:00:00.000,26.93490314050385,63.7834030521796,medio,baixo,medio,4.457435307841386,32.83542726787584
475,5409,2025-11-28T19:00:00.000,21.252891881330864,73.5504963151117,alto,medio,medio,5.648222890287352,5.849790595075154
476,2111,2025-11-28T20:00:00.000,23.7296708891673,76.76254066820704,medio,baixo,baixo,8.841792945303961,7.155695992968033
477,2602,2025-11-28T21:00:00.000,22.93375046363061,78.66004059511785,medio,alto,medio,6.757989222415968,14.155173898449934
478,2111,2025-11-28T22:00:00.000,31.236642425365712,73.60710158765886,medio,medio,baixo,7.279462852193769,4.518295851264235
479,2111,2025-11-28T23:00:00.000,25.35872473430373,59.46220687244038,alto,alto,medio,6.596896013256815,3.4590232440160342
480,5409,2025-11-29T00:00:00.000,21.6162472255577,70.64404118259627,alto,baixo,medio,4.263399655858031,17.597272369172686
481,2111,2025-11-29T01:00:00.000,19.133378678198724,63.128093721661756,medio,medio,baixo,4.994498678920936,0
482,2602,2025-11-29T02:00:00.000,17.18066103922728,57.640118661381536,medio,baixo,alto,6.673249832451345,0
483,2111,2025-11-29T03:00:00.000,22.61039090760167,75.22614738277768,alto,baixo,baixo,5.255112792447567,1.5753820455151892
484,2111,2025-11-29T04:00:00.000,19.73094776414709,51.15279046886975,medio,baixo,medio,4.299874171958073,7.795434413680621
485,5409,2025-11-29T05:00:00.000,17.73323887120698,77.0528597640627,medio,baixo,medio,9.061897984310942,8.653706360340655
486,2111,2025-11-29T06:00:00.000,20.060281347272422,63.84432393874202,baixo,medio,medio,9.887155174984695,20.594832912760094
487,1366,2025-11-29T07:00:00.000,18.755355989156815,69.11604430424842,alto,baixo,baixo,8.758857243980437,2.1898358287858635
488,5409,2025-11-29T08:00:00.000,27.061424905217695,69.78061766617348,alto,medio,baixo,9.122709530228002,3.46395906978085
489,5409,2025-11-29T09:00:00.000,24.64491927084835,76.85353222119609,baixo,medio,alto,5.451862781902272,4.7326213570917375
490,2602,2025-11-29T10:00:00.000,21.976082076050147,69.10009046501622,medio,alto,baixo,9.763761853079199,6.875683462327924
491,2602,2025-11-29T11:00:00.000,26.43983241667008,68.41800754280186,medio,alto,alto,5.1815542267205705,4.536965923021263
492,2602,2025-11-29T12:00:00.000,22.232104922942856,51.9995612168207,baixo,medio,alto,9.708578862170993,8.923821476542429
493,2602,2025-11-29T13:00:00.000,19.41614739601521,65.55224065835613,alto,medio,baixo,9.968915763795707,0.7443829461877429
494,1366,2025-11-29T14:00:00.000,26.56937223180897,54.50507002451125,baixo,baixo,baixo,8.270336834476293,3.2908011936549286
495,5409,2025-11-29T15:00:00.000,23.616730131053977,72.12301306164457,baixo,alto,medio,9.886862390750931,0
496,2111,2025-11-29T16:00:00.000,18.888261537020632,65.36665762438024,medio,baixo,alto,7.417238677402622,0
497,2602,2025-11-29T17:00:00.000,21.428983965749175,70.4068333762506,medio,baixo,alto,5.557250699056542,12.99272478982572
498,2602,2025-11-29T18:00:00.000,19.373145239845726,51.25018701807153,baixo,baixo,medio,6.621975313993725,2.946469769183632
499,2602,2025-11-29T19:00:00.000,17.85160080710699,52.54376048137409,medio,medio,medio,7.5613656122727155,0.5647255556528721
500,2111,2025-11-29T20:00:00.000,24.778532642594925,71.48970164188047,medio,baixo,baixo,4.43848937216209,22.6307601086949
501,2602,2025-11-29T21:00:00.000,27.72824992141039,52.1625300799602,baixo,medio,alto,7.734059587703476,13.583283559516582
502,2111,2025-11-29T22:00:00.000,17.804297278542577,52.13770183295776,baixo,baixo,alto,9.887067020573767,1.6337861252138999
503,5409,2025-11-29T23:00:00.000,23.688907710071714,50.36325425704662,medio,medio,baixo,5.140645898702366,0
504,5409,2025-11-30T00:00:00.000,20.04807229263452,78.6950419489844,baixo,baixo,baixo,8.755570697730299,5.386325904020673
505,5409,2025-11-30T01:00:00.000,20.53862384870591,72.12525078377021,alto,baixo,baixo,9.447392762677715,6.785041650795588
506,1366,2025-11-30T02:00:00.000,20.222818227283394,60.597542255061924,alto,alto,baixo,9.662209556921326,1.9300135702119565
507,2111,2025-11-30T03:00:00.000,19.40802769096055,58.89606743862966,alto,baixo,alto,9.760813626432682,3.5952066930977495
508,2602,2025-11-30T04:00:00.000,22.14556488383448,60.49109689237549,baixo,alto,medio,7.128757832328832,2.2174468292928102
509,2602,2025-11-30T05:00:00.000,19.507149650766888,73.23960593543546,alto,medio,baixo,9.863847447949022,4.070996080416704
510,2602,2025-11-30T06:00:00.000,22.811370477339516,69.84111833211243,medio,baixo,medio,8.543861242806633,20.200317901905837
511,2602,2025-11-30T07:00:00.000,21.849285671652588,55.55586703602404,medio,alto,alto,4.970028617421772,6.5756039410092235
512,1366,2025-11-30T08:00:00.000,21.28315585940077,55.22328006002253,baixo,baixo,medio,6.86140063880782,9.933611824015813
513,2602,2025-11-30T09:00:00.000,19.277309013875207,52.95186949140192,baixo,alto,medio,8.309987052232024,0.4405872141528517
514,1366,2025-11-30T10:00:00.000,20.269686008295,69.80908159104014,medio,baixo,baixo,5.4840418949145,15.995182561949852
515,2111,2025-11-30T11:00:00.000,24.26617367747727,72.93117986665209,medio,alto,alto,7.843691101293324,1.7329639826910426
516,5409,2025-11-30T12:00:00.000,23.502751562873144,57.95139284975012,baixo,baixo,alto,7.999602874279716,2.4844334864072097
517,2602,2025-11-30T13:00:00.000,19.067334265604348,50.628348830927386,medio,medio,baixo,4.9761984628513956,6.54685919948786
518,5409,2025-11-30T14:00:00.000,22.297996916287676,52.46515002429282,baixo,medio,baixo,7.3905118747165375,1.4223972681719916
519,2111,2025-11-30T15:00:00.000,24.254161370115366,79.03580104535092,medio,alto,baixo,8.629761465871645,7.728829574485344
520,2111,2025-11-30T16:00:00.000,16.991784156635884,58.86334332432261,medio,alto,baixo,6.9933739872156515,0
521,2602,2025-11-30T17:00:00.000,23.630080577139804,73.076694435144,alto,alto,medio,4.072618700656644,13.390340956198092
522,2111,2025-11-30T18:00:00.000,20.01212872316246,68.73990706562792,alto,alto,alto,4.054230814475753,8.787290174243596
523,5409,2025-11-30T19:00:00.000,23.711796005779476,61.458189189586875,medio,baixo,medio,6.142176063820073,14.059161204091062
524,2602,2025-11-30T20:00:00.000,19.710222530372448,56.17061786586665,medio,baixo,alto,9.557164410590692,0
525,1366,2025-11-30T21:00:00.000,16.585353698006443,53.64159254478219,medio,baixo,medio,5.372060677621652,4.445347806477992
526,2602,2025-11-30T22:00:00.000,17.117372686350514,68.450389041166,alto,medio,medio,7.806182133230123,1.3538065703920803
527,5409,2025-11-30T23:00:00.000,22.144254839984146,73.23901341913364,medio,medio,medio,5.332455224159924,5.243595866113772
528,2602,2025-12-01T00:00:00.000,22.779167505164445,69.31712760623392,baixo,medio,baixo,5.930019937957292,0
529,2602,2025-12-01T01:00:00.000,19.287050124686775,65.90906399747475,baixo,baixo,medio,9.088252537608904,6.129765306337928
530,5409,2025-12-01T02:00:00.000,23.915777376332123,51.25853670294909,medio,medio,medio,8.37316865361968,7.306679537674011
531,2602,2025-12-01T03:00:00.000,17.01543981319312,79.05466332783152,medio,baixo,baixo,4.572395663879264,10.368086532717388
532,2602,2025-12-01T04:00:00.000,21.80176060405805,73.96142574963724,alto,medio,medio,6.572212125918602,1.3910423757959256
533,5409,2025-12-01T05:00:00.000,18.36695140071263,58.784661101028945,baixo,medio,medio,4.175018581871587,0
534,2111,2025-12-01T06:00:00.000,20.044491676593523,79.39910988076552,medio,medio,alto,6.885340879618054,10.07594925906455
535,5409,2025-12-01T07:00:00.000,22.142196013949242,68.05644768908967,alto,medio,medio,7.974604070206409,13.168535095796322
536,2602,2025-12-01T08:00:00.000,19.418759904148143,67.4726797462174,alto,medio,alto,4.711015741588909,0
537,1366,2025-12-01T09:00:00.000,20.846333367310525,72.44219538288596,medio,baixo,medio,5.733309633454994,23.140316580155666
538,1366,2025-12-01T10:00:00.000,25.018878427643322,74.35309364270412,medio,medio,medio,6.387019753012941,12.099526227993517
539,5409,2025-12-01T11:00:00.000,20.269324391430555,69.69435821994509,medio,baixo,medio,9.517186147936298,21.333881376883333
540,1366,2025-12-01T12:00:00.000,24.507076336195425,53.842872390986,alto,medio,alto,9.959530092537785,7.311915851603111
541,2602,2025-12-01T13:00:00.000,18.610879436027147,60.14802517983495,baixo,medio,medio,4.269467793973695,0
542,2602,2025-12-01T14:00:00.000,23.589412533745847,77.8425092097815,alto,baixo,medio,8.566047540972352,23.337471218212986
543,5409,2025-12-01T15:00:00.000,26.3247058619737,56.73846835531556,medio,baixo,medio,6.23034439841406,32.68346857436961
544,2602,2025-12-01T16:00:00.000,14.585066499618133,61.1650107151254,medio,alto,medio,6.35474911737688,0
545,2111,2025-12-01T17:00:00.000,19.60931423358857,62.96230648832588,baixo,alto,baixo,8.525589840082137,3.1694514165089016
546,2602,2025-12-01T18:00:00.000,23.73121638154162,63.18214969083357,medio,medio,baixo,9.510558592872453,6.418948668790365
547,5409,2025-12-01T19:00:00.000,21.39086384187102,68.38818747483576,medio,baixo,baixo,9.70557156701529,0
548,2111,2025-12-01T20:00:00.000,23.113437620113928,78.29227513234123,baixo,baixo,alto,7.462735516229925,21.89953233193544
549,2111,2025-12-01T21:00:00.000,20.18804443985254,57.220781354975145,medio,medio,baixo,6.142726955803017,0.9809439320428511
550,1366,2025-12-01T22:00:00.000,22.259769362418698,53.64504128902754,alto,alto,baixo,8.725294515152676,7.833503608085516
551,2602,2025-12-01T23:00:00.000,21.53296829382376,55.92411469579812,medio,baixo,medio,5.506008299573802,11.782092082911827
552,5409,2025-12-02T00:00:00.000,25.50334618497942,76.60774700627809,medio,medio,medio,7.384444173001107,18.931843212127855
553,1366,2025-12-02T01:00:00.000,22.76326252990364,69.37432437965617,baixo,baixo,medio,6.151470769149239,15.299891746355431
554,1366,2025-12-02T02:00:00.000,23.012807986225607,58.57720367717481,medio,alto,baixo,7.939786442247256,4.393789590921486
555,2602,2025-12-02T03:00:00.000,20.764369101632596,74.47840816905853,baixo,medio,alto,5.442393477361041,1.8333943307976603
556,2602,2025-12-02T04:00:00.000,20.53718132778252,75.84109989090308,medio,medio,alto,5.149557674408955,11.677129097882057
557,5409,2025-12-02T05:00:00.000,20.702325436541138,75.39543016070834,alto,medio,alto,9.509434520052622,0
558,1366,2025-12-02T06:00:00.000,23.18335642713489,77.56779600918664,medio,medio,medio,4.610822097697222,13.926471079756709
559,5409,2025-12-02T07:00:00.000,20.737046557539212,57.56723060520085,baixo,baixo,medio,7.03574744640959,2.3789343900096305
560,1366,2025-12-02T08:00:00.000,22.869324570689237,72.65125786238835,medio,baixo,baixo,5.3251166977780535,20.280177186899046
561,1366,2025-12-02T09:00:00.000,28.226202395936316,63.8161849182242,medio,alto,baixo,4.233579779954004,7.086929209439141
562,1366,2025-12-02T10:00:00.000,24.613374110295076,75.25995658670185,medio,alto,baixo,4.216112909748558,9.26095216874386
563,2602,2025-12-02T11:00:00.000,21.021929403496475,71.8547203148484,alto,alto,medio,5.051330632634964,6.280435065518954
564,1366,2025-12-02T12:00:00.000,25.603641766491833,73.29342339499173,alto,medio,medio,9.200622127036002,2.08651708461886
565,1366,2025-12-02T13:00:00.000,20.775773880935347,69.68485513043214,medio,alto,medio,5.6948724638621595,1.6744723784997564
566,1366,2025-12-02T14:00:00.000,15.885626394466438,55.3228630840912,medio,baixo,baixo,9.702755023451775,4.076735233180862
567,2111,2025-12-02T15:00:00.000,18.97574106724779,66.35080756690814,baixo,medio,medio,7.489733757935161,6.431877938679642
568,2602,2025-12-02T16:00:00.000,16.387624236922434,79.54009218573525,baixo,medio,medio,6.6196851386125966,11.23913972312375
569,2111,2025-12-02T17:00:00.000,20.945459547876073,78.12164199491357,medio,medio,medio,7.480533008016728,11.231253699056237
570,2602,2025-12-02T18:00:00.000,22.055255137568654,51.29521207391035,medio,medio,medio,7.100190311357607,2.0387982164508327
571,5409,2025-12-02T19:00:00.000,27.02931193682585,54.944444471883116,medio,baixo,baixo,8.552657522543951,12.695858293907108
572,2111,2025-12-02T20:00:00.000,22.98078212129249,53.951863203636854,medio,medio,alto,5.694976395837114,7.714826741539079
573,5409,2025-12-02T21:00:00.000,21.34269841357341,71.77939729955887,baixo,alto,medio,6.118302349601814,0
574,1366,2025-12-02T22:00:00.000,24.488216743550467,74.53355989570835,medio,medio,baixo,9.364565815199505,16.594745852042347
575,5409,2025-12-02T23:00:00.000,15.366594072976344,56.40534098932016,baixo,baixo,baixo,9.678739078902433,4.909467178573639
576,5409,2025-12-03T00:00:00.000,22.706843674325697,65.17558078855487,baixo,baixo,medio,9.355349364918847,18.872574692153766
577,5409,2025-12-03T01:00:00.000,24.3125955816609,75.221090840336,alto,baixo,alto,6.516687963743881,12.275638667565794
578,5409,2025-12-03T02:00:00.000,17.564241262660474,71.98404634298751,baixo,baixo,medio,8.68219301804129,12.86679152055032
579,2602,2025-12-03T03:00:00.000,25.431262129620787,66.26711616475545,medio,medio,baixo,6.858014399806593,19.177225767481197
580,2111,2025-12-03T04:00:00.000,23.015489222483243,67.71043071376319,baixo,medio,alto,6.985239112876613,0.10946981214152118
581,2602,2025-12-03T05:00:00.000,20.754136258297596,65.2508164074884,alto,medio,medio,5.228080654343704,10.69800494791393
582,2602,2025-12-03T06:00:00.000,23.898345598318855,58.92645353956462,medio,medio,medio,7.546781819551098,9.284095225630534
583,2602,2025-12-03T07:00:00.000,28.81207857341319,66.95065978577048,baixo,alto,medio,5.116815386520088,0
584,5409,2025-12-03T08:00:00.000,22.545598765175484,70.66655906150272,medio,baixo,baixo,5.989388194403163,15.675787429687349
585,2602,2025-12-03T09:00:00.000,22.744661758901007,76.19968747582423,medio,medio,medio,9.130181209719611,14.71270281067592
586,2111,2025-12-03T10:00:00.000,20.621917301379266,69.08874061937745,alto,alto,medio,5.242454855265131,2.700128329776932
587,2602,2025-12-03T11:00:00.000,19.450466891605625,72.83364611129474,baixo,baixo,alto,4.426949711040597,13.924263296627451
588,1366,2025-12-03T12:00:00.000,24.491007449632736,54.80214904863719,alto,baixo,medio,4.414045555676898,8.694217115975746
589,5409,2025-12-03T13:00:00.000,19.4317485222734,63.8467242325937,alto,alto,medio,9.644707123018648,0
590,1366,2025-12-03T14:00:00.000,22.214698711658176,50.2799485948128,alto,medio,medio,7.041522627771007,7.1490706446748815
591,2111,2025-12-03T15:00:00.000,20.56702765970465,57.40036593564869,medio,medio,alto,6.45647243090211,6.196741591402643
592,2111,2025-12-03T16:00:00.000,23.436939477239175,71.79385145339015,medio,baixo,alto,8.865271486047511,18.06288436842022
593,2111,2025-12-03T17:00:00.000,23.000986315860846,79.7542985404809,medio,medio,medio,9.014955567463096,15.209996929553945
594,2111,2025-12-03T18:00:00.000,25.112619832773696,52.97534298761648,medio,medio,medio,5.993146198693628,12.064931758353064
595,2602,2025-12-03T19:00:00.000,20.469950803435758,62.04482947583865,medio,baixo,medio,8.161708344842772,16.873309855533172
596,5409,2025-12-03T20:00:00.000,21.190375194119888,74.00212906097478,medio,medio,medio,8.62673689511132,8.3941655238824
597,2111,2025-12-03T21:00:00.000,19.06370885265308,56.12106903886696,medio,baixo,baixo,7.927904121195727,8.266987422963478
598,1366,2025-12-03T22:00:00.000,20.667120219771665,66.65254847906859,medio,medio,medio,4.909570448800596,5.196652377072308
599,2111,2025-12-03T23:00:00.000,23.131901479134555,71.99213888089025,alto,baixo,baixo,9.255298501102342,22.961086536162206
600,5409,2025-12-04T00:00:00.000,24.270965849936054,68.47956350780537,baixo,baixo,alto,7.234567316416053,9.096168716561696
601,1366,2025-12-04T01:00:00.000,19.233504027467124,55.640742038462484,alto,baixo,medio,5.694834558220022,15.643366814645317
602,1366,2025-12-04T02:00:00.000,24.60881776031698,60.661537060572186,medio,baixo,alto,6.551369112626164,20.083952177046086
603,1366,2025-12-04T03:00:00.000,26.066913576414855,73.51375353456191,alto,alto,medio,4.2254265423934445,0.07166503914985367
604,2602,2025-12-04T04:00:00.000,23.240304709671104,66.6267954239605,medio,baixo,medio,4.767200807334506,28.907790155780834
605,2111,2025-12-04T05:00:00.000,27.630387437674198,50.15688840628738,medio,medio,medio,8.593280503095166,11.908669824248227
606,2602,2025-12-04T06:00:00.000,19.67863240268928,72.82972280084282,alto,baixo,baixo,4.000069808532197,12.56079734137826
607,1366,2025-12-04T07:00:00.000,18.266035890065748,51.05934064820717,baixo,medio,medio,6.4993949708937535,10.54049521853753
608,2602,2025-12-04T08:00:00.000,16.663839253287165,72.37201348193696,alto,alto,baixo,7.135061086513531,6.702959361763803
609,2602,2025-12-04T09:00:00.000,26.48813293446755,56.074416804957124,medio,baixo,medio,4.327806520005834,24.036963275047114
610,2602,2025-12-04T10:00:00.000,23.963096969062175,78.74220440358141,medio,alto,medio,9.838468977833998,12.168680500838997
611,2111,2025-12-04T11:00:00.000,21.833245987268636,61.03822253906253,medio,baixo,medio,5.356751987498032,15.42072056607358
612,1366,2025-12-04T12:00:00.000,22.83990587895946,59.80794849014237,medio,medio,baixo,5.825192317817685,10.058716890369745
613,1366,2025-12-04T13:00:00.000,18.62353285810487,54.46664150997334,medio,medio,baixo,5.823655073530164,0
614,2111,2025-12-04T14:00:00.000,29.33725593885048,59.16812646470645,baixo,alto,medio,5.3824999727041,8.582225285636357
615,2602,2025-12-04T15:00:00.000,22.387663545925683,76.29952285484602,baixo,medio,alto,4.008842932517869,3.628713325693948
616,2602,2025-12-04T16:00:00.000,22.32818438381468,79.89003012881741,baixo,medio,medio,8.376068764527979,15.941755934247091
617,5409,2025-12-04T17:00:00.000,24.177299871696075,61.04928591520545,alto,baixo,medio,9.801072998795712,22.909768279553287
618,5409,2025-12-04T18:00:00.000,23.44302769521014,63.458318928636274,alto,baixo,medio,5.34576089971027,19.04530377131305
619,5409,2025-12-04T19:00:00.000,22.671652072837393,71.66212814608211,medio,alto,baixo,7.978283150820534,8.205578117394825
620,2111,2025-12-04T20:00:00.000,19.628576633664064,76.58587341395224,medio,medio,alto,8.451377961752291,2.4058465050562607
621,1366,2025-12-04T21:00:00.000,23.414405071407987,67.79133002560353,medio,medio,medio,9.090552274543148,18.188462256084964
622,5409,2025-12-04T22:00:00.000,27.6460734894251,61.74577094533488,medio,medio,baixo,6.535775182081655,18.547497660544536
623,1366,2025-12-04T23:00:00.000,26.036260138464932,62.378655225458715,alto,medio,medio,5.817585433842575,11.854828888420908
624,1366,2025-12-05T00:00:00.000,26.77955987991819,70.8685443949042,alto,alto,baixo,5.951770804138187,13.932614686205389
625,1366,2025-12-05T01:00:00.000,20.466352970706446,50.09654790812836,medio,medio,alto,8.275727998591076,2.594180347800696
626,2111,2025-12-05T02:00:00.000,19.031185539224257,68.58768012379522,medio,medio,baixo,8.900676799033816,1.8149514565810785
627,2111,2025-12-05T03:00:00.000,21.622639239701055,60.66479031324072,baixo,alto,medio,5.089683806539616,5.600736503813266
628,2111,2025-12-05T04:00:00.000,22.167174736866084,73.82591993831252,alto,baixo,baixo,6.225646048946591,13.73659490989942
629,2111,2025-12-05T05:00:00.000,25.282574555412847,52.789719194693966,baixo,baixo,medio,9.4116411804949,11.819952028775887
630,5409,2025-12-05T06:00:00.000,16.92260611085554,67.64606800845172,medio,medio,medio,8.840161118168435,7.572618930238922
631,2602,2025-12-05T07:00:00.000,26.58865095838184,64.42918669658371,medio,baixo,medio,9.909150416574855,34.34553908613671
632,2602,2025-12-05T08:00:00.000,21.525976304263033,69.26976577715682,medio,medio,medio,8.525489558092485,3.71330978903817
633,2602,2025-12-05T09:00:00.000,20.71935679015774,51.94560783448905,baixo,alto,alto,6.359171206167534,7.697629480767444
634,5409,2025-12-05T10:00:00.000,18.963686874219498,67.39951362284394,alto,medio,baixo,7.543827003967826,9.830856208166338
635,2602,2025-12-05T11:00:00.000,17.03542998440269,66.84453763878571,baixo,medio,medio,7.966085525483922,5.765780517812766
636,5409,2025-12-05T12:00:00.000,24.469511751885744,66.81980283248512,medio,alto,baixo,4.4707348979027435,11.628444308126884
637,5409,2025-12-05T13:00:00.000,22.219953901565212,68.10462999789365,baixo,medio,alto,7.26698175462319,0.4164979657985797
638,5409,2025-12-05T14:00:00.000,18.13011730077684,70.29403811679086,medio,medio,medio,8.255924970835657,8.45050572211252
639,2602,2025-12-05T15:00:00.000,18.11476368380915,74.14966999042309,medio,medio,medio,5.003927824006363,0.4480375945637005
640,1366,2025-12-05T16:00:00.000,20.992645902129617,58.094621603846434,medio,alto,medio,8.683790304553343,0.0842884156358894
641,2602,2025-12-05T17:00:00.000,27.007064575868178,74.75148230540186,baixo,medio,baixo,7.50263668308467,3.818260013393677
642,2602,2025-12-05T18:00:00.000,21.221225945909186,64.9476704679036,baixo,medio,baixo,9.713330714185567,0.9856988722624366
643,2111,2025-12-05T19:00:00.000,17.49057114064568,52.31174837402993,medio,alto,baixo,4.25453378924135,1.9643634334171107
644,5409,2025-12-05T20:00:00.000,21.262770807742168,51.75652787731938,medio,medio,medio,5.591956825332802,5.107949587075563
645,1366,2025-12-05T21:00:00.000,21.181829290756987,60.027149560881824,alto,medio,baixo,7.609323275798944,10.031282145240262
646,2111,2025-12-05T22:00:00.000,13.909340071175285,73.54690931334403,baixo,alto,baixo,5.779359473235584,3.238073207609265
647,1366,2025-12-05T23:00:00.000,21.837115400446564,71.23042804222747,medio,medio,alto,8.286544984427454,0.33232894549578695
648,1366,2025-12-06T00:00:00.000,21.307196409373965,73.65844894017219,baixo,medio,alto,8.554031695131586,12.218415207689949
649,5409,2025-12-06T01:00:00.000,24.088619094440254,65.51807169324829,baixo,alto,medio,4.6150957843988465,1.6086960194235256
650,2602,2025-12-06T02:00:00.000,27.546868284836037,63.205969938664715,medio,medio,medio,7.083126785240607,12.352624530852662
651,5409,2025-12-06T03:00:00.000,25.379695088643274,54.42357580118852,medio,medio,baixo,7.053343333546335,9.56606325283442
652,5409,2025-12-06T04:00:00.000,21.19333392833551,59.84578260827935,baixo,alto,medio,6.215684621293247,6.338560969399817
653,2111,2025-12-06T05:00:00.000,18.68042227377499,63.020580985216256,baixo,alto,alto,9.597549175418033,10.5692309071782
654,5409,2025-12-06T06:00:00.000,29.72007940974958,52.65801289038852,baixo,medio,baixo,8.965037919239327,9.285389969008364
655,2602,2025-12-06T07:00:00.000,22.177655302043465,56.61835858133634,alto,baixo,baixo,8.18325629145782,4.5515265784011305
656,1366,2025-12-06T08:00:00.000,22.041787875738837,67.94675882191217,alto,medio,medio,8.285959814409985,18.974459829528104
657,5409,2025-12-06T09:00:00.000,21.92762473866999,72.0698934271757,baixo,medio,medio,6.770296862878714,7.988762354304651
658,1366,2025-12-06T10:00:00.000,22.594254282303567,79.95042534178849,baixo,medio,baixo,9.525967126579456,5.613552652408175
659,5409,2025-12-06T11:00:00.000,21.566918764228173,77.99339994030673,alto,medio,medio,8.167572563519713,13.534875128497696
660,1366,2025-12-06T12:00:00.000,20.27901397935929,69.27695598605575,alto,medio,medio,8.373886369934898,8.363589204506532
661,5409,2025-12-06T13:00:00.000,20.359423176278824,62.637441598822164,medio,medio,medio,9.170145422724072,9.037065780666845
662,2111,2025-12-06T14:00:00.000,21.901740189352005,69.08532094124698,baixo,baixo,medio,5.644429536053146,24.34040551611245
663,1366,2025-12-06T15:00:00.000,20.369725686598706,73.56954854240696,baixo,medio,alto,8.842425423200218,4.868644810277859
664,5409,2025-12-06T16:00:00.000,19.86146265196851,53.55008572770162,medio,medio,medio,5.1714436177389524,3.658069149057304
665,5409,2025-12-06T17:00:00.000,22.31929068307569,62.297146690888646,medio,baixo,alto,6.072051713469327,15.512119596164432
666,2111,2025-12-06T18:00:00.000,21.235068347737435,75.19406856906852,baixo,baixo,medio,6.0136627256190565,17.653943629413522
667,2111,2025-12-06T19:00:00.000,26.511978965748064,61.514988557991316,medio,medio,medio,9.871152810334843,4.312332646984078
668,2111,2025-12-06T20:00:00.000,14.047090574820963,67.1561681368156,baixo,medio,medio,9.139223342487561,0
669,1366,2025-12-06T21:00:00.000,25.274520555767385,67.63308082586595,medio,baixo,alto,8.207019169541558,21.44213307910897
670,1366,2025-12-06T22:00:00.000,25.738255577492886,55.53428759400918,medio,alto,alto,8.362340569692341,0
671,2111,2025-12-06T23:00:00.000,15.779829302775552,60.86706324956865,baixo,medio,baixo,7.372436766415427,2.4306478051055165
672,2602,2025-12-07T00:00:00.000,20.971937217758953,60.03533866225796,medio,alto,alto,9.682544002651115,8.101515411040543
673,2602,2025-12-07T01:00:00.000,20.885677402012625,50.785901255961946,medio,medio,alto,6.9775525172941695,1.2301740622053454
674,5409,2025-12-07T02:00:00.000,17.777464915846537,50.72575291674066,alto,medio,medio,6.283106259219367,0
675,2602,2025-12-07T03:00:00.000,19.666549937227373,74.9509113102732,medio,alto,baixo,4.978212021589546,5.765022299821544
676,5409,2025-12-07T04:00:00.000,18.668272463602513,58.19212429918437,baixo,medio,alto,8.717233913566348,9.362855329527381
677,1366,2025-12-07T05:00:00.000,27.256811330270867,65.54236298716447,medio,medio,alto,8.406663592453548,2.6288375648608797
678,1366,2025-12-07T06:00:00.000,24.807035179442384,58.96176720766319,baixo,baixo,baixo,6.3061302311448095,13.40222815866861
